Keyword,Link,Positive,Negative,Neutral
Kevin Stewart Hull,"0     /Players/107846/Show/Kevin-Stewart
1     /Players/107846/Show/Kevin-Stewart
2     /Players/107846/Show/Kevin-Stewart
3     /Players/107846/Show/Kevin-Stewart
4     /Players/107846/Show/Kevin-Stewart
5     /Players/107846/Show/Kevin-Stewart
6     /Players/107846/Show/Kevin-Stewart
7     /Players/107846/Show/Kevin-Stewart
8     /Players/107846/Show/Kevin-Stewart
9     /Players/107846/Show/Kevin-Stewart
10    /Players/107846/Show/Kevin-Stewart
11    /Players/107846/Show/Kevin-Stewart
12    /Players/107846/Show/Kevin-Stewart
13    /Players/107846/Show/Kevin-Stewart
14    /Players/107846/Show/Kevin-Stewart
15    /Players/107846/Show/Kevin-Stewart
16    /Players/107846/Show/Kevin-Stewart
Name: Link, dtype: object",41.1764705882353,11.764705882352942,47.05882352941176
Martin Dubravka Newcastle United,"0     /Players/46092/Show/Martin-Dubravka
1     /Players/46092/Show/Martin-Dubravka
2     /Players/46092/Show/Martin-Dubravka
3     /Players/46092/Show/Martin-Dubravka
4     /Players/46092/Show/Martin-Dubravka
5     /Players/46092/Show/Martin-Dubravka
6     /Players/46092/Show/Martin-Dubravka
7     /Players/46092/Show/Martin-Dubravka
8     /Players/46092/Show/Martin-Dubravka
9     /Players/46092/Show/Martin-Dubravka
10    /Players/46092/Show/Martin-Dubravka
11    /Players/46092/Show/Martin-Dubravka
Name: Link, dtype: object",16.666666666666668,16.666666666666668,66.66666666666666
José Izquierdo Brighton,"0    /Players/243548/Show/José-Izquierdo
1    /Players/243548/Show/José-Izquierdo
2    /Players/243548/Show/José-Izquierdo
3    /Players/243548/Show/José-Izquierdo
4    /Players/243548/Show/José-Izquierdo
5    /Players/243548/Show/José-Izquierdo
6    /Players/243548/Show/José-Izquierdo
Name: Link, dtype: object",0.0,57.142857142857146,42.857142857142854
Brandt Bronico Chicago Fire,"0    /Players/334493/Show/Brandt-Bronico
1    /Players/334493/Show/Brandt-Bronico
2    /Players/334493/Show/Brandt-Bronico
3    /Players/334493/Show/Brandt-Bronico
4    /Players/334493/Show/Brandt-Bronico
5    /Players/334493/Show/Brandt-Bronico
Name: Link, dtype: object",16.666666666666668,16.666666666666668,66.66666666666666
Kevin Mirallas Fiorentina,"0    /Players/15834/Show/Kevin-Mirallas
1    /Players/15834/Show/Kevin-Mirallas
2    /Players/15834/Show/Kevin-Mirallas
3    /Players/15834/Show/Kevin-Mirallas
4    /Players/15834/Show/Kevin-Mirallas
5    /Players/15834/Show/Kevin-Mirallas
Name: Link, dtype: object",50.0,0.0,50.0
Adama Traoré Wolverhampton Wanderers,"0    /Players/140088/Show/Adama-Traoré
1    /Players/140088/Show/Adama-Traoré
2    /Players/140088/Show/Adama-Traoré
3    /Players/140088/Show/Adama-Traoré
Name: Link, dtype: object",25.0,0.0,75.0
Konstantinos Mavropanos Arsenal,"0    /Players/351127/Show/Konstantinos-Mavropanos
1    /Players/351127/Show/Konstantinos-Mavropanos
2    /Players/351127/Show/Konstantinos-Mavropanos
3    /Players/351127/Show/Konstantinos-Mavropanos
Name: Link, dtype: object",0.0,25.0,75.0
Jack Lankester Ipswich,"0    /Players/364283/Show/Jack-Lankester
1    /Players/364283/Show/Jack-Lankester
2    /Players/364283/Show/Jack-Lankester
Name: Link, dtype: object",100.0,0.0,0.0
Ander Iturraspe Athletic Bilbao,"0    /Players/44737/Show/Ander-Iturraspe
1    /Players/44737/Show/Ander-Iturraspe
2    /Players/44737/Show/Ander-Iturraspe
Name: Link, dtype: object",0.0,0.0,100.0
Abdullahi Shehu Bursaspor,"0    /Players/143332/Show/Abdullahi-Shehu
1    /Players/143332/Show/Abdullahi-Shehu
2    /Players/143332/Show/Abdullahi-Shehu
Name: Link, dtype: object",100.0,0.0,0.0
Steven Bergwijn PSV Eindhoven,"0    /Players/279425/Show/Steven-Bergwijn
1    /Players/279425/Show/Steven-Bergwijn
Name: Link, dtype: object",0.0,0.0,100.0
Todd Kane Hull,"0    /Players/121979/Show/Todd-Kane
1    /Players/121979/Show/Todd-Kane
Name: Link, dtype: object",50.0,0.0,50.0
Bressan FC Dallas,"0    /Players/125792/Show/Bressan
Name: Link, dtype: object",100.0,0.0,0.0
Jordy Clasie Feyenoord,"0    /Players/90802/Show/Jordy-Clasie
Name: Link, dtype: object",0.0,0.0,100.0
Bruno Fernandes Sporting CP,"0      /Players/123761/Show/Bruno-Fernandes
1      /Players/123761/Show/Bruno-Fernandes
2      /Players/123761/Show/Bruno-Fernandes
3      /Players/123761/Show/Bruno-Fernandes
4      /Players/123761/Show/Bruno-Fernandes
5      /Players/123761/Show/Bruno-Fernandes
6      /Players/123761/Show/Bruno-Fernandes
7      /Players/123761/Show/Bruno-Fernandes
8      /Players/123761/Show/Bruno-Fernandes
9      /Players/123761/Show/Bruno-Fernandes
10     /Players/123761/Show/Bruno-Fernandes
11     /Players/123761/Show/Bruno-Fernandes
12     /Players/123761/Show/Bruno-Fernandes
13     /Players/123761/Show/Bruno-Fernandes
14     /Players/123761/Show/Bruno-Fernandes
15     /Players/123761/Show/Bruno-Fernandes
16     /Players/123761/Show/Bruno-Fernandes
17     /Players/123761/Show/Bruno-Fernandes
18     /Players/123761/Show/Bruno-Fernandes
19     /Players/123761/Show/Bruno-Fernandes
20     /Players/123761/Show/Bruno-Fernandes
21     /Players/123761/Show/Bruno-Fernandes
22     /Players/123761/Show/Bruno-Fernandes
23     /Players/123761/Show/Bruno-Fernandes
24     /Players/123761/Show/Bruno-Fernandes
25     /Players/123761/Show/Bruno-Fernandes
26     /Players/123761/Show/Bruno-Fernandes
27     /Players/123761/Show/Bruno-Fernandes
28     /Players/123761/Show/Bruno-Fernandes
29     /Players/123761/Show/Bruno-Fernandes
                       ...                 
93     /Players/123761/Show/Bruno-Fernandes
94     /Players/123761/Show/Bruno-Fernandes
95     /Players/123761/Show/Bruno-Fernandes
96     /Players/123761/Show/Bruno-Fernandes
97     /Players/123761/Show/Bruno-Fernandes
98     /Players/123761/Show/Bruno-Fernandes
99     /Players/123761/Show/Bruno-Fernandes
100    /Players/123761/Show/Bruno-Fernandes
101    /Players/123761/Show/Bruno-Fernandes
102    /Players/123761/Show/Bruno-Fernandes
103    /Players/123761/Show/Bruno-Fernandes
104    /Players/123761/Show/Bruno-Fernandes
105    /Players/123761/Show/Bruno-Fernandes
106    /Players/123761/Show/Bruno-Fernandes
107    /Players/123761/Show/Bruno-Fernandes
108    /Players/123761/Show/Bruno-Fernandes
109    /Players/123761/Show/Bruno-Fernandes
110    /Players/123761/Show/Bruno-Fernandes
111    /Players/123761/Show/Bruno-Fernandes
112    /Players/123761/Show/Bruno-Fernandes
113    /Players/123761/Show/Bruno-Fernandes
114    /Players/123761/Show/Bruno-Fernandes
115    /Players/123761/Show/Bruno-Fernandes
116    /Players/123761/Show/Bruno-Fernandes
117    /Players/123761/Show/Bruno-Fernandes
118    /Players/123761/Show/Bruno-Fernandes
119    /Players/123761/Show/Bruno-Fernandes
120    /Players/123761/Show/Bruno-Fernandes
121    /Players/123761/Show/Bruno-Fernandes
122    /Players/123761/Show/Bruno-Fernandes
Name: Link, Length: 123, dtype: object",26.829268292682926,11.382113821138212,61.78861788617886
Kwadwo Asamoah Inter,"0     /Players/35549/Show/Kwadwo-Asamoah
1     /Players/35549/Show/Kwadwo-Asamoah
2     /Players/35549/Show/Kwadwo-Asamoah
3     /Players/35549/Show/Kwadwo-Asamoah
4     /Players/35549/Show/Kwadwo-Asamoah
5     /Players/35549/Show/Kwadwo-Asamoah
6     /Players/35549/Show/Kwadwo-Asamoah
7     /Players/35549/Show/Kwadwo-Asamoah
8     /Players/35549/Show/Kwadwo-Asamoah
9     /Players/35549/Show/Kwadwo-Asamoah
10    /Players/35549/Show/Kwadwo-Asamoah
11    /Players/35549/Show/Kwadwo-Asamoah
12    /Players/35549/Show/Kwadwo-Asamoah
13    /Players/35549/Show/Kwadwo-Asamoah
14    /Players/35549/Show/Kwadwo-Asamoah
15    /Players/35549/Show/Kwadwo-Asamoah
16    /Players/35549/Show/Kwadwo-Asamoah
17    /Players/35549/Show/Kwadwo-Asamoah
18    /Players/35549/Show/Kwadwo-Asamoah
19    /Players/35549/Show/Kwadwo-Asamoah
20    /Players/35549/Show/Kwadwo-Asamoah
21    /Players/35549/Show/Kwadwo-Asamoah
22    /Players/35549/Show/Kwadwo-Asamoah
23    /Players/35549/Show/Kwadwo-Asamoah
24    /Players/35549/Show/Kwadwo-Asamoah
25    /Players/35549/Show/Kwadwo-Asamoah
26    /Players/35549/Show/Kwadwo-Asamoah
27    /Players/35549/Show/Kwadwo-Asamoah
28    /Players/35549/Show/Kwadwo-Asamoah
29    /Players/35549/Show/Kwadwo-Asamoah
30    /Players/35549/Show/Kwadwo-Asamoah
31    /Players/35549/Show/Kwadwo-Asamoah
32    /Players/35549/Show/Kwadwo-Asamoah
33    /Players/35549/Show/Kwadwo-Asamoah
34    /Players/35549/Show/Kwadwo-Asamoah
35    /Players/35549/Show/Kwadwo-Asamoah
36    /Players/35549/Show/Kwadwo-Asamoah
37    /Players/35549/Show/Kwadwo-Asamoah
38    /Players/35549/Show/Kwadwo-Asamoah
39    /Players/35549/Show/Kwadwo-Asamoah
40    /Players/35549/Show/Kwadwo-Asamoah
41    /Players/35549/Show/Kwadwo-Asamoah
42    /Players/35549/Show/Kwadwo-Asamoah
43    /Players/35549/Show/Kwadwo-Asamoah
44    /Players/35549/Show/Kwadwo-Asamoah
45    /Players/35549/Show/Kwadwo-Asamoah
Name: Link, dtype: object",56.52173913043478,8.695652173913043,34.78260869565217
Davinson Sánchez Tottenham,"0     /Players/322655/Show/Davinson-Sánchez
1     /Players/322655/Show/Davinson-Sánchez
2     /Players/322655/Show/Davinson-Sánchez
3     /Players/322655/Show/Davinson-Sánchez
4     /Players/322655/Show/Davinson-Sánchez
5     /Players/322655/Show/Davinson-Sánchez
6     /Players/322655/Show/Davinson-Sánchez
7     /Players/322655/Show/Davinson-Sánchez
8     /Players/322655/Show/Davinson-Sánchez
9     /Players/322655/Show/Davinson-Sánchez
10    /Players/322655/Show/Davinson-Sánchez
11    /Players/322655/Show/Davinson-Sánchez
12    /Players/322655/Show/Davinson-Sánchez
13    /Players/322655/Show/Davinson-Sánchez
14    /Players/322655/Show/Davinson-Sánchez
15    /Players/322655/Show/Davinson-Sánchez
16    /Players/322655/Show/Davinson-Sánchez
17    /Players/322655/Show/Davinson-Sánchez
18    /Players/322655/Show/Davinson-Sánchez
19    /Players/322655/Show/Davinson-Sánchez
20    /Players/322655/Show/Davinson-Sánchez
21    /Players/322655/Show/Davinson-Sánchez
22    /Players/322655/Show/Davinson-Sánchez
23    /Players/322655/Show/Davinson-Sánchez
24    /Players/322655/Show/Davinson-Sánchez
25    /Players/322655/Show/Davinson-Sánchez
26    /Players/322655/Show/Davinson-Sánchez
27    /Players/322655/Show/Davinson-Sánchez
28    /Players/322655/Show/Davinson-Sánchez
29    /Players/322655/Show/Davinson-Sánchez
30    /Players/322655/Show/Davinson-Sánchez
31    /Players/322655/Show/Davinson-Sánchez
32    /Players/322655/Show/Davinson-Sánchez
33    /Players/322655/Show/Davinson-Sánchez
34    /Players/322655/Show/Davinson-Sánchez
35    /Players/322655/Show/Davinson-Sánchez
36    /Players/322655/Show/Davinson-Sánchez
37    /Players/322655/Show/Davinson-Sánchez
38    /Players/322655/Show/Davinson-Sánchez
39    /Players/322655/Show/Davinson-Sánchez
Name: Link, dtype: object",20.0,5.0,75.0
James McClean Stoke,"0     /Players/76050/Show/James-McClean
1     /Players/76050/Show/James-McClean
2     /Players/76050/Show/James-McClean
3     /Players/76050/Show/James-McClean
4     /Players/76050/Show/James-McClean
5     /Players/76050/Show/James-McClean
6     /Players/76050/Show/James-McClean
7     /Players/76050/Show/James-McClean
8     /Players/76050/Show/James-McClean
9     /Players/76050/Show/James-McClean
10    /Players/76050/Show/James-McClean
11    /Players/76050/Show/James-McClean
12    /Players/76050/Show/James-McClean
13    /Players/76050/Show/James-McClean
14    /Players/76050/Show/James-McClean
15    /Players/76050/Show/James-McClean
16    /Players/76050/Show/James-McClean
17    /Players/76050/Show/James-McClean
18    /Players/76050/Show/James-McClean
19    /Players/76050/Show/James-McClean
20    /Players/76050/Show/James-McClean
21    /Players/76050/Show/James-McClean
22    /Players/76050/Show/James-McClean
23    /Players/76050/Show/James-McClean
24    /Players/76050/Show/James-McClean
25    /Players/76050/Show/James-McClean
Name: Link, dtype: object",23.076923076923077,3.8461538461538463,73.07692307692308
Jackson Irvine Hull,"0     /Players/118837/Show/Jackson-Irvine
1     /Players/118837/Show/Jackson-Irvine
2     /Players/118837/Show/Jackson-Irvine
3     /Players/118837/Show/Jackson-Irvine
4     /Players/118837/Show/Jackson-Irvine
5     /Players/118837/Show/Jackson-Irvine
6     /Players/118837/Show/Jackson-Irvine
7     /Players/118837/Show/Jackson-Irvine
8     /Players/118837/Show/Jackson-Irvine
9     /Players/118837/Show/Jackson-Irvine
10    /Players/118837/Show/Jackson-Irvine
11    /Players/118837/Show/Jackson-Irvine
12    /Players/118837/Show/Jackson-Irvine
13    /Players/118837/Show/Jackson-Irvine
14    /Players/118837/Show/Jackson-Irvine
15    /Players/118837/Show/Jackson-Irvine
Name: Link, dtype: object",12.5,12.5,75.0
Tom Barlow New York Red Bulls,"0     /Players/374366/Show/Tom-Barlow
1     /Players/374366/Show/Tom-Barlow
2     /Players/374366/Show/Tom-Barlow
3     /Players/374366/Show/Tom-Barlow
4     /Players/374366/Show/Tom-Barlow
5     /Players/374366/Show/Tom-Barlow
6     /Players/374366/Show/Tom-Barlow
7     /Players/374366/Show/Tom-Barlow
8     /Players/374366/Show/Tom-Barlow
9     /Players/374366/Show/Tom-Barlow
10    /Players/374366/Show/Tom-Barlow
11    /Players/374366/Show/Tom-Barlow
Name: Link, dtype: object",91.66666666666667,0.0,8.333333333333329
Chris Mepham Bournemouth,"0    /Players/342842/Show/Chris-Mepham
1    /Players/342842/Show/Chris-Mepham
2    /Players/342842/Show/Chris-Mepham
3    /Players/342842/Show/Chris-Mepham
4    /Players/342842/Show/Chris-Mepham
5    /Players/342842/Show/Chris-Mepham
6    /Players/342842/Show/Chris-Mepham
Name: Link, dtype: object",42.857142857142854,0.0,57.142857142857146
Joaquín Correa Lazio,"0    /Players/125378/Show/Joaquín-Correa
1    /Players/125378/Show/Joaquín-Correa
2    /Players/125378/Show/Joaquín-Correa
3    /Players/125378/Show/Joaquín-Correa
Name: Link, dtype: object",25.0,0.0,75.0
Ben Wiles Rotherham,"0    /Players/361321/Show/Ben-Wiles
1    /Players/361321/Show/Ben-Wiles
Name: Link, dtype: object",0.0,100.0,0.0
Luca Zidane Real Madrid,"0    /Players/320833/Show/Luca-Zidane
1    /Players/320833/Show/Luca-Zidane
Name: Link, dtype: object",100.0,0.0,0.0
Callum Elder Ipswich,"0    /Players/259345/Show/Callum-Elder
1    /Players/259345/Show/Callum-Elder
Name: Link, dtype: object",50.0,0.0,50.0
Josh Tymon Stoke,"0    /Players/303743/Show/Josh-Tymon
Name: Link, dtype: object",100.0,0.0,0.0
Claudio Spinelli Argentinos Juniors,"0    /Players/335380/Show/Claudio-Spinelli
Name: Link, dtype: object",0.0,100.0,0.0
Abel Hernández CSKA Moscow,"0    /Players/32741/Show/Abel-Hernández
Name: Link, dtype: object",0.0,0.0,100.0
Gonzalo Asis Independiente,"0    /Players/347918/Show/Gonzalo-Asis
Name: Link, dtype: object",100.0,0.0,0.0
Bram Nuytinck Udinese,"0    /Players/77422/Show/Bram-Nuytinck
Name: Link, dtype: object",0.0,0.0,100.0
Kelyn Rowe Sporting Kansas City,"0    /Players/111954/Show/Kelyn-Rowe
Name: Link, dtype: object",0.0,0.0,100.0
Arturo Vidal Barcelona,"0      /Players/25008/Show/Arturo-Vidal
1      /Players/25008/Show/Arturo-Vidal
2      /Players/25008/Show/Arturo-Vidal
3      /Players/25008/Show/Arturo-Vidal
4      /Players/25008/Show/Arturo-Vidal
5      /Players/25008/Show/Arturo-Vidal
6      /Players/25008/Show/Arturo-Vidal
7      /Players/25008/Show/Arturo-Vidal
8      /Players/25008/Show/Arturo-Vidal
9      /Players/25008/Show/Arturo-Vidal
10     /Players/25008/Show/Arturo-Vidal
11     /Players/25008/Show/Arturo-Vidal
12     /Players/25008/Show/Arturo-Vidal
13     /Players/25008/Show/Arturo-Vidal
14     /Players/25008/Show/Arturo-Vidal
15     /Players/25008/Show/Arturo-Vidal
16     /Players/25008/Show/Arturo-Vidal
17     /Players/25008/Show/Arturo-Vidal
18     /Players/25008/Show/Arturo-Vidal
19     /Players/25008/Show/Arturo-Vidal
20     /Players/25008/Show/Arturo-Vidal
21     /Players/25008/Show/Arturo-Vidal
22     /Players/25008/Show/Arturo-Vidal
23     /Players/25008/Show/Arturo-Vidal
24     /Players/25008/Show/Arturo-Vidal
25     /Players/25008/Show/Arturo-Vidal
26     /Players/25008/Show/Arturo-Vidal
27     /Players/25008/Show/Arturo-Vidal
28     /Players/25008/Show/Arturo-Vidal
29     /Players/25008/Show/Arturo-Vidal
                     ...               
148    /Players/25008/Show/Arturo-Vidal
149    /Players/25008/Show/Arturo-Vidal
150    /Players/25008/Show/Arturo-Vidal
151    /Players/25008/Show/Arturo-Vidal
152    /Players/25008/Show/Arturo-Vidal
153    /Players/25008/Show/Arturo-Vidal
154    /Players/25008/Show/Arturo-Vidal
155    /Players/25008/Show/Arturo-Vidal
156    /Players/25008/Show/Arturo-Vidal
157    /Players/25008/Show/Arturo-Vidal
158    /Players/25008/Show/Arturo-Vidal
159    /Players/25008/Show/Arturo-Vidal
160    /Players/25008/Show/Arturo-Vidal
161    /Players/25008/Show/Arturo-Vidal
162    /Players/25008/Show/Arturo-Vidal
163    /Players/25008/Show/Arturo-Vidal
164    /Players/25008/Show/Arturo-Vidal
165    /Players/25008/Show/Arturo-Vidal
166    /Players/25008/Show/Arturo-Vidal
167    /Players/25008/Show/Arturo-Vidal
168    /Players/25008/Show/Arturo-Vidal
169    /Players/25008/Show/Arturo-Vidal
170    /Players/25008/Show/Arturo-Vidal
171    /Players/25008/Show/Arturo-Vidal
172    /Players/25008/Show/Arturo-Vidal
173    /Players/25008/Show/Arturo-Vidal
174    /Players/25008/Show/Arturo-Vidal
175    /Players/25008/Show/Arturo-Vidal
176    /Players/25008/Show/Arturo-Vidal
177    /Players/25008/Show/Arturo-Vidal
Name: Link, Length: 178, dtype: object",55.056179775280896,13.48314606741573,31.460674157303373
Fredy Montero Vancouver Whitecaps,"0     /Players/23866/Show/Fredy-Montero
1     /Players/23866/Show/Fredy-Montero
2     /Players/23866/Show/Fredy-Montero
3     /Players/23866/Show/Fredy-Montero
4     /Players/23866/Show/Fredy-Montero
5     /Players/23866/Show/Fredy-Montero
6     /Players/23866/Show/Fredy-Montero
7     /Players/23866/Show/Fredy-Montero
8     /Players/23866/Show/Fredy-Montero
9     /Players/23866/Show/Fredy-Montero
10    /Players/23866/Show/Fredy-Montero
11    /Players/23866/Show/Fredy-Montero
12    /Players/23866/Show/Fredy-Montero
13    /Players/23866/Show/Fredy-Montero
14    /Players/23866/Show/Fredy-Montero
15    /Players/23866/Show/Fredy-Montero
16    /Players/23866/Show/Fredy-Montero
17    /Players/23866/Show/Fredy-Montero
18    /Players/23866/Show/Fredy-Montero
19    /Players/23866/Show/Fredy-Montero
20    /Players/23866/Show/Fredy-Montero
21    /Players/23866/Show/Fredy-Montero
22    /Players/23866/Show/Fredy-Montero
23    /Players/23866/Show/Fredy-Montero
24    /Players/23866/Show/Fredy-Montero
25    /Players/23866/Show/Fredy-Montero
26    /Players/23866/Show/Fredy-Montero
27    /Players/23866/Show/Fredy-Montero
28    /Players/23866/Show/Fredy-Montero
29    /Players/23866/Show/Fredy-Montero
30    /Players/23866/Show/Fredy-Montero
31    /Players/23866/Show/Fredy-Montero
32    /Players/23866/Show/Fredy-Montero
Name: Link, dtype: object",12.121212121212121,30.303030303030305,57.57575757575757
Semi Ajayi Rotherham,"0     /Players/247815/Show/Semi-Ajayi
1     /Players/247815/Show/Semi-Ajayi
2     /Players/247815/Show/Semi-Ajayi
3     /Players/247815/Show/Semi-Ajayi
4     /Players/247815/Show/Semi-Ajayi
5     /Players/247815/Show/Semi-Ajayi
6     /Players/247815/Show/Semi-Ajayi
7     /Players/247815/Show/Semi-Ajayi
8     /Players/247815/Show/Semi-Ajayi
9     /Players/247815/Show/Semi-Ajayi
10    /Players/247815/Show/Semi-Ajayi
11    /Players/247815/Show/Semi-Ajayi
12    /Players/247815/Show/Semi-Ajayi
13    /Players/247815/Show/Semi-Ajayi
14    /Players/247815/Show/Semi-Ajayi
15    /Players/247815/Show/Semi-Ajayi
16    /Players/247815/Show/Semi-Ajayi
17    /Players/247815/Show/Semi-Ajayi
18    /Players/247815/Show/Semi-Ajayi
19    /Players/247815/Show/Semi-Ajayi
20    /Players/247815/Show/Semi-Ajayi
21    /Players/247815/Show/Semi-Ajayi
22    /Players/247815/Show/Semi-Ajayi
23    /Players/247815/Show/Semi-Ajayi
24    /Players/247815/Show/Semi-Ajayi
25    /Players/247815/Show/Semi-Ajayi
26    /Players/247815/Show/Semi-Ajayi
27    /Players/247815/Show/Semi-Ajayi
28    /Players/247815/Show/Semi-Ajayi
29    /Players/247815/Show/Semi-Ajayi
30    /Players/247815/Show/Semi-Ajayi
Name: Link, dtype: object",87.09677419354838,3.225806451612903,9.677419354838712
Joe Mattock Rotherham,"0     /Players/26124/Show/Joe-Mattock
1     /Players/26124/Show/Joe-Mattock
2     /Players/26124/Show/Joe-Mattock
3     /Players/26124/Show/Joe-Mattock
4     /Players/26124/Show/Joe-Mattock
5     /Players/26124/Show/Joe-Mattock
6     /Players/26124/Show/Joe-Mattock
7     /Players/26124/Show/Joe-Mattock
8     /Players/26124/Show/Joe-Mattock
9     /Players/26124/Show/Joe-Mattock
10    /Players/26124/Show/Joe-Mattock
11    /Players/26124/Show/Joe-Mattock
Name: Link, dtype: object",41.666666666666664,8.333333333333334,50.0
Nélson Semedo Barcelona,"0     /Players/296363/Show/Nélson-Semedo
1     /Players/296363/Show/Nélson-Semedo
2     /Players/296363/Show/Nélson-Semedo
3     /Players/296363/Show/Nélson-Semedo
4     /Players/296363/Show/Nélson-Semedo
5     /Players/296363/Show/Nélson-Semedo
6     /Players/296363/Show/Nélson-Semedo
7     /Players/296363/Show/Nélson-Semedo
8     /Players/296363/Show/Nélson-Semedo
9     /Players/296363/Show/Nélson-Semedo
10    /Players/296363/Show/Nélson-Semedo
11    /Players/296363/Show/Nélson-Semedo
Name: Link, dtype: object",41.666666666666664,8.333333333333334,50.0
Nathaniel Clyne Bournemouth,"0    /Players/69375/Show/Nathaniel-Clyne
1    /Players/69375/Show/Nathaniel-Clyne
2    /Players/69375/Show/Nathaniel-Clyne
3    /Players/69375/Show/Nathaniel-Clyne
4    /Players/69375/Show/Nathaniel-Clyne
5    /Players/69375/Show/Nathaniel-Clyne
Name: Link, dtype: object",33.333333333333336,0.0,66.66666666666666
Cyrus Christie Fulham,"0    /Players/134111/Show/Cyrus-Christie
1    /Players/134111/Show/Cyrus-Christie
2    /Players/134111/Show/Cyrus-Christie
3    /Players/134111/Show/Cyrus-Christie
Name: Link, dtype: object",75.0,0.0,25.0
Miles Robinson Atlanta United,"0    /Players/333962/Show/Miles-Robinson
1    /Players/333962/Show/Miles-Robinson
2    /Players/333962/Show/Miles-Robinson
3    /Players/333962/Show/Miles-Robinson
Name: Link, dtype: object",75.0,0.0,25.0
Cole Skuse Ipswich,"0    /Players/13667/Show/Cole-Skuse
1    /Players/13667/Show/Cole-Skuse
2    /Players/13667/Show/Cole-Skuse
Name: Link, dtype: object",33.333333333333336,33.333333333333336,33.33333333333332
Ryan Williams Rotherham,"0    /Players/105280/Show/Ryan-Williams
1    /Players/105280/Show/Ryan-Williams
2    /Players/105280/Show/Ryan-Williams
Name: Link, dtype: object",33.333333333333336,33.333333333333336,33.33333333333332
Miiko Albornoz Hannover 96,"0    /Players/28401/Show/Miiko-Albornoz
1    /Players/28401/Show/Miiko-Albornoz
Name: Link, dtype: object",0.0,0.0,100.0
José Luis Palomino Atalanta,"0    /Players/125810/Show/José-Luis-Palomino
1    /Players/125810/Show/José-Luis-Palomino
Name: Link, dtype: object",0.0,0.0,100.0
Jasmin Kurtic SPAL 2013,"0    /Players/90287/Show/Jasmin-Kurtic
1    /Players/90287/Show/Jasmin-Kurtic
Name: Link, dtype: object",0.0,0.0,100.0
Justen Glad Real Salt Lake,"0    /Players/232235/Show/Justen-Glad
Name: Link, dtype: object",100.0,0.0,0.0
Ben Alnwick Bolton,"0    /Players/8180/Show/Ben-Alnwick
Name: Link, dtype: object",0.0,0.0,100.0
Marcelo Chicago Fire,"0    /Players/121767/Show/Marcelo
Name: Link, dtype: object",100.0,0.0,0.0
Francesco Acerbi Lazio,"0    /Players/54968/Show/Francesco-Acerbi
Name: Link, dtype: object",0.0,0.0,100.0
Pablo Fornals Villarreal,"0    /Players/297203/Show/Pablo-Fornals
Name: Link, dtype: object",100.0,0.0,0.0
Roberto Piccoli Atalanta,"0    /Players/369414/Show/Roberto-Piccoli
Name: Link, dtype: object",100.0,0.0,0.0
James Chester Aston Villa,"0    /Players/70285/Show/James-Chester
Name: Link, dtype: object",0.0,0.0,100.0
Oliver Norwood Sheffield United,"0     /Players/90324/Show/Oliver-Norwood
1     /Players/90324/Show/Oliver-Norwood
2     /Players/90324/Show/Oliver-Norwood
3     /Players/90324/Show/Oliver-Norwood
4     /Players/90324/Show/Oliver-Norwood
5     /Players/90324/Show/Oliver-Norwood
6     /Players/90324/Show/Oliver-Norwood
7     /Players/90324/Show/Oliver-Norwood
8     /Players/90324/Show/Oliver-Norwood
9     /Players/90324/Show/Oliver-Norwood
10    /Players/90324/Show/Oliver-Norwood
11    /Players/90324/Show/Oliver-Norwood
12    /Players/90324/Show/Oliver-Norwood
13    /Players/90324/Show/Oliver-Norwood
14    /Players/90324/Show/Oliver-Norwood
15    /Players/90324/Show/Oliver-Norwood
16    /Players/90324/Show/Oliver-Norwood
17    /Players/90324/Show/Oliver-Norwood
18    /Players/90324/Show/Oliver-Norwood
19    /Players/90324/Show/Oliver-Norwood
20    /Players/90324/Show/Oliver-Norwood
21    /Players/90324/Show/Oliver-Norwood
22    /Players/90324/Show/Oliver-Norwood
23    /Players/90324/Show/Oliver-Norwood
24    /Players/90324/Show/Oliver-Norwood
Name: Link, dtype: object",16.0,12.0,72.0
Benjamin Mendy ManCity,"0    /Players/105962/Show/Benjamin-Mendy
1    /Players/105962/Show/Benjamin-Mendy
2    /Players/105962/Show/Benjamin-Mendy
3    /Players/105962/Show/Benjamin-Mendy
4    /Players/105962/Show/Benjamin-Mendy
5    /Players/105962/Show/Benjamin-Mendy
6    /Players/105962/Show/Benjamin-Mendy
7    /Players/105962/Show/Benjamin-Mendy
8    /Players/105962/Show/Benjamin-Mendy
9    /Players/105962/Show/Benjamin-Mendy
Name: Link, dtype: object",50.0,20.0,30.0
Kenedy Newcastle United,"0    /Players/132838/Show/Kenedy
1    /Players/132838/Show/Kenedy
2    /Players/132838/Show/Kenedy
3    /Players/132838/Show/Kenedy
4    /Players/132838/Show/Kenedy
5    /Players/132838/Show/Kenedy
6    /Players/132838/Show/Kenedy
7    /Players/132838/Show/Kenedy
8    /Players/132838/Show/Kenedy
Name: Link, dtype: object",22.22222222222222,0.0,77.77777777777777
Laurent Depoitre Huddersfield,"0    /Players/106880/Show/Laurent-Depoitre
1    /Players/106880/Show/Laurent-Depoitre
2    /Players/106880/Show/Laurent-Depoitre
3    /Players/106880/Show/Laurent-Depoitre
4    /Players/106880/Show/Laurent-Depoitre
Name: Link, dtype: object",40.0,0.0,60.0
