player,lastname,team,team_clas,league,team_country,player_link_tm,player_link_ws,team_ws_link,team_tm_link
Zian Flemming,Flemming,PEC Zwolle,Above 200,Eredivise (NET),NET,/zian-flemming/profil/spieler/411537,/Players/361694/Show/Zian-Flemming,/Teams/868/Show/Netherlands-PEC-Zwolle,/pec-zwolle/startseite/verein/1269
Gustavo Hamer,Hamer,PEC Zwolle,Above 200,Eredivise (NET),NET,/gustavo-hamer/profil/spieler/322985,/Players/332143/Show/Gustavo-Hamer,/Teams/868/Show/Netherlands-PEC-Zwolle,/pec-zwolle/startseite/verein/1269
Niklas Süle,Süle,Bayern Munich,Top 50,Bundesliga (GER),GER,/niklas-sule/profil/spieler/166601,/Players/129983/Show/Niklas-Süle,/Teams/37/Show/Germany-Bayern-Munich,/fc-bayern-munchen/startseite/verein/27
Sven Ulreich,Ulreich,Bayern Munich,Top 50,Bundesliga (GER),GER,/sven-ulreich/profil/spieler/40680,/Players/35506/Show/Sven-Ulreich,/Teams/37/Show/Germany-Bayern-Munich,/fc-bayern-munchen/startseite/verein/27
Mats Hummels,Hummels,Bayern Munich,Top 50,Bundesliga (GER),GER,/mats-hummels/profil/spieler/39728,/Players/21541/Show/Mats-Hummels,/Teams/37/Show/Germany-Bayern-Munich,/fc-bayern-munchen/startseite/verein/27
Kyle Bartley,Bartley,West Bromwich Albion,Above 200,Championship (ENG),ENG,/kyle-bartley/profil/spieler/67421,/Players/71327/Show/Kyle-Bartley,/Teams/175/Show/England-West-Bromwich-Albion,/west-bromwich-albion/startseite/verein/984
Stefan Johansen,Johansen,West Bromwich Albion,Above 200,Championship (ENG),ENG,/stefan-johansen/profil/spieler/62008,/Players/27579/Show/Stefan-Johansen,/Teams/175/Show/England-West-Bromwich-Albion,/west-bromwich-albion/startseite/verein/984
Conor Townsend,Townsend,West Bromwich Albion,Above 200,Championship (ENG),ENG,/conor-townsend/profil/spieler/146509,/Players/108640/Show/Conor-Townsend,/Teams/175/Show/England-West-Bromwich-Albion,/west-bromwich-albion/startseite/verein/984
Jefferson Montero,Montero,West Bromwich Albion,Above 200,Championship (ENG),ENG,/jefferson-montero/profil/spieler/77932,/Players/28416/Show/Jefferson-Montero,/Teams/175/Show/England-West-Bromwich-Albion,/west-bromwich-albion/startseite/verein/984
Hal Robson-Kanu,Robson-Kanu,West Bromwich Albion,Above 200,Championship (ENG),ENG,/hal-robson-kanu/profil/spieler/65976,/Players/35371/Show/Hal-Robson-Kanu,/Teams/175/Show/England-West-Bromwich-Albion,/west-bromwich-albion/startseite/verein/984
Jake Livermore,Livermore,West Bromwich Albion,Above 200,Championship (ENG),ENG,/jake-livermore/profil/spieler/61832,/Players/36849/Show/Jake-Livermore,/Teams/175/Show/England-West-Bromwich-Albion,/west-bromwich-albion/startseite/verein/984
Wes Hoolahan,Hoolahan,West Bromwich Albion,Above 200,Championship (ENG),ENG,/wesley-hoolahan/profil/spieler/24589,/Players/19541/Show/Wes-Hoolahan,/Teams/175/Show/England-West-Bromwich-Albion,/west-bromwich-albion/startseite/verein/984
Tyrone Mears,Mears,West Bromwich Albion,Above 200,Championship (ENG),ENG,/tyrone-mears/profil/spieler/14050,/Players/4967/Show/Tyrone-Mears,/Teams/175/Show/England-West-Bromwich-Albion,/west-bromwich-albion/startseite/verein/984
Ryan Manning,Manning,Queens Park Rangers,Above 200,Championship (ENG),ENG,/ryan-manning/profil/spieler/262300,/Players/332402/Show/Ryan-Manning,/Teams/171/Show/England-Queens-Park-Rangers,/queens-park-rangers/startseite/verein/1039
Lewis Walker,Walker,Queens Park Rangers,Above 200,Championship (ENG),ENG,/lewis-walker/profil/spieler/430801,/Players/372726/Show/Lewis-Walker,/Teams/171/Show/England-Queens-Park-Rangers,/queens-park-rangers/startseite/verein/1039
Tomer Hemed,Hemed,Queens Park Rangers,Above 200,Championship (ENG),ENG,/tomer-hemed/profil/spieler/112668,/Players/28981/Show/Tomer-Hemed,/Teams/171/Show/England-Queens-Park-Rangers,/queens-park-rangers/startseite/verein/1039
Angel Rangel,Rangel,Queens Park Rangers,Above 200,Championship (ENG),ENG,/angel-rangel/profil/spieler/66550,/Players/29820/Show/Angel-Rangel,/Teams/171/Show/England-Queens-Park-Rangers,/queens-park-rangers/startseite/verein/1039
Osman Kakay,Kakay,Queens Park Rangers,Above 200,Championship (ENG),ENG,/osman-kakay/profil/spieler/419576,/Players/302859/Show/Osman-Kakay,/Teams/171/Show/England-Queens-Park-Rangers,/queens-park-rangers/startseite/verein/1039
Joel Lynch,Lynch,Queens Park Rangers,Above 200,Championship (ENG),ENG,/joel-lynch/profil/spieler/33070,/Players/13927/Show/Joel-Lynch,/Teams/171/Show/England-Queens-Park-Rangers,/queens-park-rangers/startseite/verein/1039
Olamide Shodipo,Shodipo,Queens Park Rangers,Above 200,Championship (ENG),ENG,/olamide-shodipo/profil/spieler/401268,/Players/322134/Show/Olamide-Shodipo,/Teams/171/Show/England-Queens-Park-Rangers,/queens-park-rangers/startseite/verein/1039
Gastón Bojanich,Bojanich,Argentinos Juniors,Above 200,Primera División (ARG),ARG,/gaston-bojanich/profil/spieler/357337,/Players/303912/Show/Gastón-Bojanich,/Teams/907/Show/Argentina-Argentinos-Juniors,/argentinos-juniors/startseite/verein/1030
Damián Batallini,Batallini,Argentinos Juniors,Above 200,Primera División (ARG),ARG,/damian-batallini/profil/spieler/421998,/Players/303141/Show/Damián-Batallini,/Teams/907/Show/Argentina-Argentinos-Juniors,/argentinos-juniors/startseite/verein/1030
Enrique Borja,Borja,Argentinos Juniors,Above 200,Primera División (ARG),ARG,/enrique-borja/profil/spieler/417326,/Players/369451/Show/Enrique-Borja,/Teams/907/Show/Argentina-Argentinos-Juniors,/argentinos-juniors/startseite/verein/1030
Leandro Paiva,Paiva,Argentinos Juniors,Above 200,Primera División (ARG),ARG,/leandro-paiva/profil/spieler/269524,/Players/371570/Show/Leandro-Paiva,/Teams/907/Show/Argentina-Argentinos-Juniors,/argentinos-juniors/startseite/verein/1030
Lucas Chaves,Chaves,Argentinos Juniors,Above 200,Primera División (ARG),ARG,/lucas-chaves/profil/spieler/360791,/Players/315153/Show/Lucas-Chaves,/Teams/907/Show/Argentina-Argentinos-Juniors,/argentinos-juniors/startseite/verein/1030
Claudio Spinelli,Spinelli,Argentinos Juniors,Above 200,Primera División (ARG),ARG,/claudio-spinelli/profil/spieler/504882,/Players/335380/Show/Claudio-Spinelli,/Teams/907/Show/Argentina-Argentinos-Juniors,/argentinos-juniors/startseite/verein/1030
Thomas Amilivia,Amilivia,Argentinos Juniors,Above 200,Primera División (ARG),ARG,/thomas-amilivia/profil/spieler/639767,/Players/367593/Show/Thomas-Amilivia,/Teams/907/Show/Argentina-Argentinos-Juniors,/argentinos-juniors/startseite/verein/1030
Jonathan Sandoval,Sandoval,Argentinos Juniors,Above 200,Primera División (ARG),ARG,/jonathan-sandoval/profil/spieler/74268,/Players/345318/Show/Jonathan-Sandoval,/Teams/907/Show/Argentina-Argentinos-Juniors,/argentinos-juniors/startseite/verein/1030
Elías Gómez,Gómez,Argentinos Juniors,Above 200,Primera División (ARG),ARG,/elias-gomez/profil/spieler/302139,/Players/140127/Show/Elías-Gómez,/Teams/907/Show/Argentina-Argentinos-Juniors,/argentinos-juniors/startseite/verein/1030
Matías Romero,Romero,Argentinos Juniors,Above 200,Primera División (ARG),ARG,/matias-romero/profil/spieler/605721,/Players/361785/Show/Matías-Romero,/Teams/907/Show/Argentina-Argentinos-Juniors,/argentinos-juniors/startseite/verein/1030
Bruno Martins Indi,Indi,Stoke,Above 200,Championship (ENG),ENG,/bruno-martins-indi/profil/spieler/112052,/Players/90810/Show/Bruno-Martins-Indi,/Teams/96/Show/England-Stoke,/stoke-city/startseite/verein/512
Jack Butland,Butland,Stoke,Above 200,Championship (ENG),ENG,/jack-butland/profil/spieler/128899,/Players/107395/Show/Jack-Butland,/Teams/96/Show/England-Stoke,/stoke-city/startseite/verein/512
Peter Etebo,Etebo,Stoke,Above 200,Championship (ENG),ENG,/oghenekaro-etebo/profil/spieler/409106,/Players/323669/Show/Peter-Etebo,/Teams/96/Show/England-Stoke,/stoke-city/startseite/verein/512
Thomas Edwards,Edwards,Stoke,Above 200,Championship (ENG),ENG,/tom-edwards/profil/spieler/430788,/Players/333311/Show/Thomas-Edwards,/Teams/96/Show/England-Stoke,/stoke-city/startseite/verein/512
Joe Allen,Allen,Stoke,Above 200,Championship (ENG),ENG,/joe-allen/profil/spieler/51452,/Players/23444/Show/Joe-Allen,/Teams/96/Show/England-Stoke,/stoke-city/startseite/verein/512
Ryan Shawcross,Shawcross,Stoke,Above 200,Championship (ENG),ENG,/ryan-shawcross/profil/spieler/45861,/Players/29798/Show/Ryan-Shawcross,/Teams/96/Show/England-Stoke,/stoke-city/startseite/verein/512
Josh Tymon,Tymon,Stoke,Above 200,Championship (ENG),ENG,/josh-tymon/profil/spieler/419929,/Players/303743/Show/Josh-Tymon,/Teams/96/Show/England-Stoke,/stoke-city/startseite/verein/512
James McClean,McClean,Stoke,Above 200,Championship (ENG),ENG,/james-mcclean/profil/spieler/85935,/Players/76050/Show/James-McClean,/Teams/96/Show/England-Stoke,/stoke-city/startseite/verein/512
Jonathan Osorio,Osorio,Toronto FC,Above 200,MLS (USA),USA,/jonathan-osorio/profil/spieler/260807,/Players/127148/Show/Jonathan-Osorio,/Teams/4186/Show/Canada-Toronto-FC,/toronto-fc/startseite/verein/11141
Drew Moor,Moor,Toronto FC,Above 200,MLS (USA),USA,/drew-moor/profil/spieler/39503,/Players/28334/Show/Drew-Moor,/Teams/4186/Show/Canada-Toronto-FC,/toronto-fc/startseite/verein/11141
Ayo Akinola,Akinola,Toronto FC,Above 200,MLS (USA),USA,/ayo-akinola/profil/spieler/370979,/Players/356147/Show/Ayo-Akinola,/Teams/4186/Show/Canada-Toronto-FC,/toronto-fc/startseite/verein/11141
Alejandro Pozuelo,Pozuelo,Toronto FC,Above 200,MLS (USA),USA,/alejandro-pozuelo/profil/spieler/188853,/Players/106594/Show/Alejandro-Pozuelo,/Teams/4186/Show/Canada-Toronto-FC,/toronto-fc/startseite/verein/11141
Laurent Ciman,Ciman,Toronto FC,Above 200,MLS (USA),USA,/laurent-ciman/profil/spieler/22338,/Players/19661/Show/Laurent-Ciman,/Teams/4186/Show/Canada-Toronto-FC,/toronto-fc/startseite/verein/11141
Richie Laryea,Laryea,Toronto FC,Above 200,MLS (USA),USA,/richie-laryea/profil/spieler/417348,/Players/313012/Show/Richie-Laryea,/Teams/4186/Show/Canada-Toronto-FC,/toronto-fc/startseite/verein/11141
Jay Chapman,Chapman,Toronto FC,Above 200,MLS (USA),USA,/jay-chapman/profil/spieler/189032,/Players/270777/Show/Jay-Chapman,/Teams/4186/Show/Canada-Toronto-FC,/toronto-fc/startseite/verein/11141
Jordan Hamilton,Hamilton,Toronto FC,Above 200,MLS (USA),USA,/jordan-hamilton/profil/spieler/294707,/Players/145323/Show/Jordan-Hamilton,/Teams/4186/Show/Canada-Toronto-FC,/toronto-fc/startseite/verein/11141
Giorgi Papunashvili,Papunashvili,Real Zaragoza,Above 200,La Liga 2 (SPA),SPA,/giorgi-papunashvili/profil/spieler/214259,/Players/247498/Show/Giorgi-Papunashvili,/Teams/66/Show/Spain-Real-Zaragoza,/real-saragossa/startseite/verein/142
Miguel Linares,Linares,Real Zaragoza,Above 200,La Liga 2 (SPA),SPA,/miguel-linares/profil/spieler/95504,/Players/141272/Show/Miguel-Linares,/Teams/66/Show/Spain-Real-Zaragoza,/real-saragossa/startseite/verein/142
Álvaro Ratón,Ratón,Real Zaragoza,Above 200,La Liga 2 (SPA),SPA,/alvaro-raton/profil/spieler/248551,/Players/322999/Show/Álvaro-Ratón,/Teams/66/Show/Spain-Real-Zaragoza,/real-saragossa/startseite/verein/142
Guti,Guti,Real Zaragoza,Above 200,La Liga 2 (SPA),SPA,/raul-guti/profil/spieler/330352,/Players/331113/Show/Guti,/Teams/66/Show/Spain-Real-Zaragoza,/real-saragossa/startseite/verein/142
Diogo Verdasca,Verdasca,Real Zaragoza,Above 200,La Liga 2 (SPA),SPA,/diogo-verdasca/profil/spieler/225162,/Players/303549/Show/Diogo-Verdasca,/Teams/66/Show/Spain-Real-Zaragoza,/real-saragossa/startseite/verein/142
Alberto Benito,Benito,Real Zaragoza,Above 200,La Liga 2 (SPA),SPA,/alberto-benito/profil/spieler/263748,/Players/279746/Show/Alberto-Benito,/Teams/66/Show/Spain-Real-Zaragoza,/real-saragossa/startseite/verein/142
Daniel Lasure,Lasure,Real Zaragoza,Above 200,La Liga 2 (SPA),SPA,/daniel-lasure/profil/spieler/336736,/Players/327911/Show/Daniel-Lasure,/Teams/66/Show/Spain-Real-Zaragoza,/real-saragossa/startseite/verein/142
Chechu Dorado,Dorado,Real Zaragoza,Above 200,La Liga 2 (SPA),SPA,/chechu-dorado/profil/spieler/70898,/Players/44389/Show/Chechu-Dorado,/Teams/66/Show/Spain-Real-Zaragoza,/real-saragossa/startseite/verein/142
James Igbekeme,Igbekeme,Real Zaragoza,Above 200,La Liga 2 (SPA),SPA,/james-igbekeme/profil/spieler/375849,/Players/342748/Show/James-Igbekeme,/Teams/66/Show/Spain-Real-Zaragoza,/real-saragossa/startseite/verein/142
Lukas Gugganig,Gugganig,Greuther Fuerth,Above 200,Bundesliga 2 (GER),GER,/lukas-gugganig/profil/spieler/164142,/Players/132162/Show/Lukas-Gugganig,/Teams/89/Show/Germany-Greuther-Fuerth,/spvgg-greuther-furth/startseite/verein/65
Shawn Parker,Parker,Greuther Fuerth,Above 200,Bundesliga 2 (GER),GER,/shawn-parker/profil/spieler/89659,/Players/104920/Show/Shawn-Parker,/Teams/89/Show/Germany-Greuther-Fuerth,/spvgg-greuther-furth/startseite/verein/65
Richard Magyar,Magyar,Greuther Fuerth,Above 200,Bundesliga 2 (GER),GER,/richard-magyar/profil/spieler/148727,/Players/320704/Show/Richard-Magyar,/Teams/89/Show/Germany-Greuther-Fuerth,/spvgg-greuther-furth/startseite/verein/65
Tobias Mohr,Mohr,Greuther Fuerth,Above 200,Bundesliga 2 (GER),GER,/tobias-mohr/profil/spieler/153661,/Players/361300/Show/Tobias-Mohr,/Teams/89/Show/Germany-Greuther-Fuerth,/spvgg-greuther-furth/startseite/verein/65
Sebastian Ernst,Ernst,Greuther Fuerth,Above 200,Bundesliga 2 (GER),GER,/sebastian-ernst/profil/spieler/108198,/Players/248086/Show/Sebastian-Ernst,/Teams/89/Show/Germany-Greuther-Fuerth,/spvgg-greuther-furth/startseite/verein/65
Daniel Steininger,Steininger,Greuther Fuerth,Above 200,Bundesliga 2 (GER),GER,/daniel-steininger/profil/spieler/195720,/Players/226610/Show/Daniel-Steininger,/Teams/89/Show/Germany-Greuther-Fuerth,/spvgg-greuther-furth/startseite/verein/65
David Atanga,Atanga,Greuther Fuerth,Above 200,Bundesliga 2 (GER),GER,/david-atanga/profil/spieler/254284,/Players/259352/Show/David-Atanga,/Teams/89/Show/Germany-Greuther-Fuerth,/spvgg-greuther-furth/startseite/verein/65
Maximilian Bauer,Bauer,Greuther Fuerth,Above 200,Bundesliga 2 (GER),GER,/maximilian-bauer/profil/spieler/388363,/Players/361686/Show/Maximilian-Bauer,/Teams/89/Show/Germany-Greuther-Fuerth,/spvgg-greuther-furth/startseite/verein/65
Denis Thomalla,Thomalla,FC Heidenheim,Above 200,Bundesliga 2 (GER),GER,/denis-thomalla/profil/spieler/94030,/Players/90984/Show/Denis-Thomalla,/Teams/4852/Show/Germany-FC-Heidenheim,/1-fc-heidenheim/startseite/verein/2036
Robert Leipertz,Leipertz,FC Heidenheim,Above 200,Bundesliga 2 (GER),GER,/robert-leipertz/profil/spieler/119120,/Players/141248/Show/Robert-Leipertz,/Teams/4852/Show/Germany-FC-Heidenheim,/1-fc-heidenheim/startseite/verein/2036
Robert Andrich,Andrich,FC Heidenheim,Above 200,Bundesliga 2 (GER),GER,/robert-andrich/profil/spieler/159088,/Players/122140/Show/Robert-Andrich,/Teams/4852/Show/Germany-FC-Heidenheim,/1-fc-heidenheim/startseite/verein/2036
Robert Strauß,Strauß,FC Heidenheim,Above 200,Bundesliga 2 (GER),GER,/robert-strauss/profil/spieler/18068,/Players/132927/Show/Robert-Strauß,/Teams/4852/Show/Germany-FC-Heidenheim,/1-fc-heidenheim/startseite/verein/2036
Vitus Eicher,Eicher,FC Heidenheim,Above 200,Bundesliga 2 (GER),GER,/vitus-eicher/profil/spieler/57796,/Players/136750/Show/Vitus-Eicher,/Teams/4852/Show/Germany-FC-Heidenheim,/1-fc-heidenheim/startseite/verein/2036
Sebastian Griesbeck,Griesbeck,FC Heidenheim,Above 200,Bundesliga 2 (GER),GER,/sebastian-griesbeck/profil/spieler/153555,/Players/132925/Show/Sebastian-Griesbeck,/Teams/4852/Show/Germany-FC-Heidenheim,/1-fc-heidenheim/startseite/verein/2036
Arne Feick,Feick,FC Heidenheim,Above 200,Bundesliga 2 (GER),GER,/arne-feick/profil/spieler/38609,/Players/132355/Show/Arne-Feick,/Teams/4852/Show/Germany-FC-Heidenheim,/1-fc-heidenheim/startseite/verein/2036
Tobias Reithmeir,Reithmeir,FC Heidenheim,Above 200,Bundesliga 2 (GER),GER,/tobias-reithmeir/profil/spieler/420298,/Players/369691/Show/Tobias-Reithmeir,/Teams/4852/Show/Germany-FC-Heidenheim,/1-fc-heidenheim/startseite/verein/2036
Kevin Müller,Müller,FC Heidenheim,Above 200,Bundesliga 2 (GER),GER,/kevin-muller/profil/spieler/43824,/Players/136812/Show/Kevin-Müller,/Teams/4852/Show/Germany-FC-Heidenheim,/1-fc-heidenheim/startseite/verein/2036
Tim Skarke,Skarke,FC Heidenheim,Above 200,Bundesliga 2 (GER),GER,/tim-skarke/profil/spieler/287920,/Players/285654/Show/Tim-Skarke,/Teams/4852/Show/Germany-FC-Heidenheim,/1-fc-heidenheim/startseite/verein/2036
Faycal Fajr,Fajr,Caen,Above 200,Ligue 1 (FRA),FRA,/faycal-fajr/profil/spieler/174344,/Players/105026/Show/Faycal-Fajr,/Teams/347/Show/France-Caen,/sm-caen/startseite/verein/1162
Romain Genevois,Genevois,Caen,Above 200,Ligue 1 (FRA),FRA,/romain-genevois/profil/spieler/57525,/Players/34218/Show/Romain-Genevois,/Teams/347/Show/France-Caen,/sm-caen/startseite/verein/1162
Evens Joseph,Joseph,Caen,Above 200,Ligue 1 (FRA),FRA,/evens-joseph/profil/spieler/593320,/Players/366901/Show/Evens-Joseph,/Teams/347/Show/France-Caen,/sm-caen/startseite/verein/1162
Brice Samba,Samba,Caen,Above 200,Ligue 1 (FRA),FRA,/brice-samba/profil/spieler/191056,/Players/105198/Show/Brice-Samba,/Teams/347/Show/France-Caen,/sm-caen/startseite/verein/1162
Casimir Ninga,Ninga,Caen,Above 200,Ligue 1 (FRA),FRA,/casimir-ninga/profil/spieler/392810,/Players/298542/Show/Casimir-Ninga,/Teams/347/Show/France-Caen,/sm-caen/startseite/verein/1162
Paul Baysse,Baysse,Caen,Above 200,Ligue 1 (FRA),FRA,/paul-baysse/profil/spieler/43256,/Players/27756/Show/Paul-Baysse,/Teams/347/Show/France-Caen,/sm-caen/startseite/verein/1162
Guilherme Oliveira,Oliveira,Belenenses SAD,Above 200,Liga NOS (POR),POR,/guilherme-oliveira/profil/spieler/257369,/Players/368427/Show/Guilherme-Oliveira,/Teams/292/Show/Portugal-Belenenses-SAD,/cf-belenenses-lissabon/startseite/verein/2457
Kiki,Kiki,Belenenses SAD,Above 200,Liga NOS (POR),POR,/kiki/profil/spieler/270055,/Players/129360/Show/Kiki,/Teams/292/Show/Portugal-Belenenses-SAD,/cf-belenenses-lissabon/startseite/verein/2457
Eduardo Henrique,Henrique,Belenenses SAD,Above 200,Liga NOS (POR),POR,/eduardo-henrique/profil/spieler/216118,/Players/149128/Show/Eduardo-Henrique,/Teams/292/Show/Portugal-Belenenses-SAD,/cf-belenenses-lissabon/startseite/verein/2457
Kikas,Kikas,Belenenses SAD,Above 200,Liga NOS (POR),POR,/kikas/profil/spieler/383807,/Players/362534/Show/Kikas,/Teams/292/Show/Portugal-Belenenses-SAD,/cf-belenenses-lissabon/startseite/verein/2457
Alhassane Keita,Keita,Belenenses SAD,Above 200,Liga NOS (POR),POR,/alhassane-keita/profil/spieler/197734,/Players/106980/Show/Alhassane-Keita,/Teams/292/Show/Portugal-Belenenses-SAD,/cf-belenenses-lissabon/startseite/verein/2457
Artyom Rebrov,Rebrov,Spartak Moscow,Above 200,Premier Liga (RUS),RUS,/artem-rebrov/profil/spieler/15680,/Players/45864/Show/Artyom-Rebrov,/Teams/840/Show/Russia-Spartak-Moscow,/spartak-moskau/startseite/verein/232
Mikhail Ignatov,Ignatov,Spartak Moscow,Above 200,Premier Liga (RUS),RUS,/mikhail-ignatov/profil/spieler/419672,/Players/354069/Show/Mikhail-Ignatov,/Teams/840/Show/Russia-Spartak-Moscow,/spartak-moskau/startseite/verein/232
Zé Luís,Luís,Spartak Moscow,Above 200,Premier Liga (RUS),RUS,/ze-luis/profil/spieler/134602,/Players/110867/Show/Zé-Luís,/Teams/840/Show/Russia-Spartak-Moscow,/spartak-moskau/startseite/verein/232
Ayaz Guliev,Guliev,Spartak Moscow,Above 200,Premier Liga (RUS),RUS,/ayaz-guliev/profil/spieler/260672,/Players/334589/Show/Ayaz-Guliev,/Teams/840/Show/Russia-Spartak-Moscow,/spartak-moskau/startseite/verein/232
Denis Glushakov,Glushakov,Spartak Moscow,Above 200,Premier Liga (RUS),RUS,/denis-glushakov/profil/spieler/55336,/Players/28498/Show/Denis-Glushakov,/Teams/840/Show/Russia-Spartak-Moscow,/spartak-moskau/startseite/verein/232
Dmitri Kombarov,Kombarov,Spartak Moscow,Above 200,Premier Liga (RUS),RUS,/dmitri-kombarov/profil/spieler/38782,/Players/25804/Show/Dmitri-Kombarov,/Teams/840/Show/Russia-Spartak-Moscow,/spartak-moskau/startseite/verein/232
Lorenzo Melgarejo,Melgarejo,Spartak Moscow,Above 200,Premier Liga (RUS),RUS,/lorenzo-melgarejo/profil/spieler/127822,/Players/74698/Show/Lorenzo-Melgarejo,/Teams/840/Show/Russia-Spartak-Moscow,/spartak-moskau/startseite/verein/232
George Melkadze,Melkadze,Spartak Moscow,Above 200,Premier Liga (RUS),RUS,/georgi-melkadze/profil/spieler/281552,/Players/280268/Show/George-Melkadze,/Teams/840/Show/Russia-Spartak-Moscow,/spartak-moskau/startseite/verein/232
Milton Álvarez,Álvarez,Independiente,Top 50,Primera División (ARG),ARG,/milton-alvarez/profil/spieler/526527,/Players/362392/Show/Milton-Álvarez,/Teams/897/Show/Argentina-Independiente,/ca-independiente-de-avellaneda/startseite/verein/1234
Nicolás Domingo,Domingo,Independiente,Top 50,Primera División (ARG),ARG,/nicolas-domingo/profil/spieler/39150,/Players/303623/Show/Nicolás-Domingo,/Teams/897/Show/Argentina-Independiente,/ca-independiente-de-avellaneda/startseite/verein/1234
Juan Sánchez Miño,Miño,Independiente,Top 50,Primera División (ARG),ARG,/juan-sanchez-mino/profil/spieler/169249,/Players/94848/Show/Juan-Sánchez-Miño,/Teams/897/Show/Argentina-Independiente,/ca-independiente-de-avellaneda/startseite/verein/1234
