player,lastname,team,team_clas,league,team_country,player_link_tm,player_link_ws,team_ws_link,team_tm_link,position,height,weight,pos_def,pref_side,sides,highest_value,current_log,double_trans,nationality,nat_team_min,type_agent,nat_team_min_pond,age_group,days_miss,games_miss,miss_days_per_y,search,google_res,stand_goog_res,tw_index,last_interception,last_tackles,last_fouls,last_offsideswon,last_clearence,last_wasdribbled,last_blocks,last_owngoals,last_team_x,last_keypasses,last_dribbles,last_fouled,last_offsidesdone,last_disposeseed,last_badcontrol,last_team_y,last_team,last_mins,last_goals,last_assist,last_yellow,last_red,last_shots,last_passes,last_aerial,last_mom,last_rating,last_season,last_goals_permin,last_assist_permin,last_yellow_permin,last_red_permin,last_mom_permin,previous_interception,previous_tackles,previous_fouls,previous_offsideswon,previous_clearence,previous_wasdribbled,previous_blocks,previous_owngoals,previous_keypasses,previous_dribbles,previous_fouled,previous_offsidesdone,previous_disposeseed,previous_badcontrol,previous_shots,previous_passes,previous_aerial,previous_rating,previous_mins,previous_goals,previous_assist,previous_yellow,previous_red,previous_mom,previous_goals_permin,previous_assist_permin,previous_yellow_permin,previous_red_permin,previous_mom_permin,Continental Club Winner,Continental Nat Winner,Minor individuals ,League T2 Club Winner,Top individuals ,League T1 Club Winner,Continental Club Runner-up,Continental Nat Runner-up,Major individuals ,League T1 Runner-up,Under Continental Runner-up,Under Continental Winner,FIFA Club World Cup participant ,FIFA Club World Cup winner ,Olympic medalist ,League T2 Runner-up,Second place at the Olympic Games ,Third place at the Olympic Games ,World Cup participant ,World Cup runner-up ,World Cup third place ,World Cup winner ,total_awards
James Chester,Chester,Aston Villa,Above 200,Championship (ENG),ENG,/james-chester/profil/spieler/73482,/Players/70285/Show/James-Chester,/Teams/24/Show/England-Aston-Villa,/aston-villa/startseite/verein/405,"Defender (Centre, Left, Right)",177.0,75.0,Defender,Centre,3,7200000,15.789591583986285,2.7593509624476806,Wales,3003,No agent,158.05263157894737,27-30,220.0,33.0,15.714285714285715,James+Chester+Aston+Villa,1550000.0,0.20316341145484024,0.0,0.9,1.0,0.6,0.7,6.4,0.3,0.6,0.0,Aston Villa,0.1,0.1,0.5,0.0,0.1,0.4,Aston Villa,Aston Villa,2484.0,5.0,0.0,2.0,1.0,0.6,87.0,3.7,2.0,6.94,2018/2019,0.0020128824476650558,0.0,0.0008051529790660224,0.00040257648953301127,0.0008051529790660224,1.985714285714285,1.9285714285714288,0.6428571428571429,0.3285714285714286,5.128571428571429,0.6571428571428573,0.5857142857142856,0.2857142857142857,0.14285714285714285,0.3428571428571429,0.4142857142857143,0.042857142857142864,0.2,0.3,0.4571428571428571,82.25714285714284,2.3428571428571425,6.94142857142857,13937.0,10.0,1.0,23.0,1.0,4.0,0.0007175145296692257,7.175145296692258e-05,0.0016502834182392193,7.175145296692258e-05,0.0002870058118676903,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Keinan Davis,Davis,Aston Villa,Above 200,Championship (ENG),ENG,/keinan-davis/profil/spieler/412660,/Players/303107/Show/Keinan-Davis,/Teams/24/Show/England-Aston-Villa,/aston-villa/startseite/verein/405,Forward,178.0,68.0,Forward,None,1,1800000,14.403297222866392,2.667457154181619,England,194,Big,48.5,21-23,143.0,18.0,28.6,Keinan+Davis+Aston+Villa,60300.0,-0.2252507118190289,0.0,0.0,0.2,1.0,0.0,0.4,0.0,0.0,0.0,Aston Villa,0.6,1.0,0.2,0.0,0.6,0.8,Aston Villa,Aston Villa,97.0,0.0,0.0,1.0,0.0,1.2,86.5,0.4,0.0,6.26,2018/2019,0.0,0.0,0.010309278350515464,0.0,0.0,0.05,0.1,0.75,0.0,0.2,0.1,0.05,0.0,0.55,0.8,0.6,0.15,1.3,1.45,0.85,68.25,0.7999999999999999,6.3900000000000015,1563.0,2.0,1.0,1.0,0.0,0.0,0.0012795905310300705,0.0006397952655150353,0.0006397952655150353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diogo Jota,Jota,Wolverhampton Wanderers,Top 150,Premier League (ENG),ENG,/diogo-jota/profil/spieler/340950,/Players/235755/Show/Diogo-Jota,/Teams/161/Show/England-Wolverhampton-Wanderers,/wolverhampton-wanderers/startseite/verein/543,"Attacking Midfielder (Centre, Left)",178.0,70.0,Midfielder,Centre,2,16200000,16.600521800202614,2.8094341286156133,Portugal,0,Big,0.0,21-23,46.0,8.0,7.666666666666668,Diogo+Jota+Wolverhampton+Wanderers,269000.0,-0.1652318976099556,0.0,0.4,0.9,1.2,0.0,0.3,0.9,0.0,0.0,Wolverhampton Wanderers,0.8,1.8,1.7,0.2,1.4,2.3,Wolverhampton Wanderers,Wolverhampton Wanderers,2282.0,9.0,5.0,10.0,0.0,1.8,75.0,0.8,3.0,6.92,2018/2019,0.003943908851884312,0.0021910604732690627,0.004382120946538125,0.0,0.0013146362839614376,0.3333333333333333,0.8333333333333334,1.1333333333333335,0.0,0.2,0.7666666666666667,0.0,0.0,0.8333333333333334,1.4333333333333331,1.3666666666666665,0.26666666666666666,2.1333333333333333,2.233333333333333,2.3000000000000003,79.06666666666666,0.6,6.916666666666668,5472.0,26.0,10.0,13.0,0.0,3.0,0.004751461988304093,0.001827485380116959,0.002375730994152047,0.0,0.0005482456140350877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rui Patrício,Patrício,Wolverhampton Wanderers,Top 150,Premier League (ENG),ENG,/rui-patricio/profil/spieler/45026,/Players/23089/Show/Rui-Patrício,/Teams/161/Show/England-Wolverhampton-Wanderers,/wolverhampton-wanderers/startseite/verein/543,Goalkeeper,190.0,84.0,Goalkeeper,None,1,18000000,16.600521800202614,2.8094341286156133,Portugal,7179,Big,1025.5714285714284,31-34,27.0,1.0,1.8,Rui+Patrício+Wolverhampton+Wanderers,174000.0,-0.19255239281772732,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,Wolverhampton Wanderers,0.0,0.0,0.0,0.0,0.0,0.0,Wolverhampton Wanderers,Wolverhampton Wanderers,3330.0,0.0,0.0,0.0,0.0,0.0,53.6,0.2,0.0,6.45,2018/2019,0.0,0.0,0.0,0.0,0.0,0.021428571428571432,0.021428571428571432,0.0071428571428571435,0.0,0.37857142857142856,0.0071428571428571435,0.0,0.0,0.03571428571428571,0.0,0.09285714285714286,0.0,0.0,0.16428571428571428,0.0,64.47142857142856,0.15,6.414285714285714,11147.0,0.0,0.0,7.0,1.0,4.0,0.0,0.0,0.0006279716515654437,8.971023593792052e-05,0.00035884094375168214,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0
Leander Dendoncker,Dendoncker,Wolverhampton Wanderers,Top 150,Premier League (ENG),ENG,/leander-dendoncker/profil/spieler/168157,/Players/124106/Show/Leander-Dendoncker,/Teams/161/Show/England-Wolverhampton-Wanderers,/wolverhampton-wanderers/startseite/verein/543,Defensive Midfielder (C),188.0,76.0,Defensive Midfielder,None,1,16200000,16.41820024340866,2.7983904904291514,Belgium,451,Medium,451.0,24-26,59.0,8.0,7.375,Leander+Dendoncker+Wolverhampton+Wanderers,111000.0,-0.21067019490288125,0.0,1.2,2.8,0.6,0.1,1.5,1.6,0.3,0.0,Wolverhampton Wanderers,0.4,0.6,0.6,0.1,0.4,0.9,Wolverhampton Wanderers,Wolverhampton Wanderers,1469.0,2.0,0.0,1.0,0.0,0.9,79.4,2.9,2.0,6.97,2018/2019,0.0013614703880190605,0.0,0.0006807351940095302,0.0,0.0013614703880190605,1.9833333333333332,2.216666666666667,1.1833333333333331,0.25,1.7000000000000002,1.4666666666666668,0.4166666666666667,0.0,0.2833333333333333,0.3333333333333333,0.5833333333333334,0.0,0.7000000000000001,0.5499999999999999,0.5333333333333333,85.31666666666666,1.4166666666666667,6.69,2598.0,1.0,0.0,5.0,0.0,0.0,0.0003849114703618168,0.0,0.001924557351809084,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
Adama Traoré,Traoré,Wolverhampton Wanderers,Top 150,Premier League (ENG),ENG,/adama-traore/profil/spieler/204103,/Players/140088/Show/Adama-Traoré,/Teams/161/Show/England-Wolverhampton-Wanderers,/wolverhampton-wanderers/startseite/verein/543,Attacking Midfielder (Right),178.0,72.0,Midfielder,Right,1,16200000,16.600521800202614,2.8094341286156133,Spain,0,Big,0.0,21-23,116.0,19.0,16.571428571428573,Adama+Traoré+Wolverhampton+Wanderers,155000.0,-0.1980164918592817,0.0,0.2,0.6,0.5,0.0,0.2,0.2,0.0,0.0,Wolverhampton Wanderers,0.6,2.2,0.9,0.2,1.6,1.3,Wolverhampton Wanderers,Wolverhampton Wanderers,896.0,1.0,1.0,1.0,0.0,0.7,72.2,0.8,1.0,6.59,2018/2019,0.0011160714285714283,0.0011160714285714283,0.0011160714285714283,0.0,0.0011160714285714283,0.10000000000000002,0.5,0.5666666666666667,0.0,0.08333333333333333,0.13333333333333333,0.016666666666666666,0.0,0.36666666666666653,2.966666666666667,1.0333333333333332,0.016666666666666666,0.8500000000000001,1.0333333333333334,0.6833333333333332,66.16666666666667,0.43333333333333335,6.715,4179.0,5.0,12.0,5.0,2.0,16.0,0.0011964584828906438,0.002871500358937545,0.0011964584828906438,0.00047858339315625753,0.0038286671452500603,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Ryan Bennett,Bennett,Wolverhampton Wanderers,Top 150,Premier League (ENG),ENG,/ryan-bennett/profil/spieler/67252,/Players/25834/Show/Ryan-Bennett,/Teams/161/Show/England-Wolverhampton-Wanderers,/wolverhampton-wanderers/startseite/verein/543,Defender (Centre),188.0,70.0,Defender,Centre,1,4500000,15.319587954740546,2.72913226804608,England,180,Medium,45.0,27-30,54.0,10.0,4.153846153846153,Ryan+Bennett+Wolverhampton+Wanderers,218000.0,-0.17989868977412782,0.0,1.3,1.7,1.1,0.2,3.6,0.5,0.6,0.0,Wolverhampton Wanderers,0.3,0.1,0.3,0.0,0.0,0.1,Wolverhampton Wanderers,Wolverhampton Wanderers,3060.0,1.0,0.0,12.0,0.0,0.4,79.6,3.6,0.0,6.77,2018/2019,0.000326797385620915,0.0,0.0039215686274509795,0.0,0.0,1.4285714285714286,1.0571428571428572,0.7142857142857143,0.7857142857142857,6.671428571428572,0.3857142857142857,0.7428571428571428,0.42857142857142855,0.15714285714285714,0.014285714285714287,0.3428571428571428,0.0,0.014285714285714287,0.08571428571428573,0.4142857142857143,76.7,3.1,6.8,10151.0,3.0,1.0,27.0,0.0,4.0,0.00029553738547926316,9.851246182642104e-05,0.002659836469313368,0.0,0.00039404984730568416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omir Fernandez,Fernandez,New York Red Bulls,Above 200,MLS (USA),USA,/omir-fernandez/profil/spieler/467271,/Players/371022/Show/Omir-Fernandez,/Teams/1121/Show/USA-New-York-Red-Bulls,/new-york-red-bulls/startseite/verein/623,Midfielder,170.0,64.0,Midfielder,None,1,720000,13.017002861746507,2.5662564153311536,United States,0,No agent,0.0,Sub_20,73.0,8.0,18.25,Omir+Fernandez+New+York+Red+Bulls,40400.0,-0.2309736366046569,0.0,0.1,0.7,0.6,0.0,0.0,0.4,0.0,0.0,New York Red Bulls,0.9,0.6,2.1,0.0,0.6,1.9,New York Red Bulls,New York Red Bulls,315.0,0.0,1.0,0.0,0.0,1.0,72.2,0.6,0.0,6.38,2019,0.0,0.0031746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Epps,Epps,New York Red Bulls,Above 200,MLS (USA),USA,/marcus-epps/profil/spieler/482646,/Players/335899/Show/Marcus-Epps,/Teams/1121/Show/USA-New-York-Red-Bulls,/new-york-red-bulls/startseite/verein/623,Attacking Midfielder (Right),180.0,75.0,Midfielder,Right,1,405000,12.506177237980511,2.526222701280449,United States,0,Small,0.0,24-26,174.0,23.0,21.75,Marcus+Epps+New+York+Red+Bulls,969000.0,0.03607701444730989,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,New York Red Bulls,0.0,2.0,0.5,0.0,0.5,2.0,New York Red Bulls,New York Red Bulls,92.0,0.0,0.0,0.0,0.0,0.5,57.9,2.5,0.0,6.53,2019,0.0,0.0,0.0,0.0,0.0,0.25,0.9,0.2,0.05,0.25,0.25,0.05,0.0,0.4,0.5,0.35,0.1,0.7,1.1,0.8,72.85,0.65,6.345,1321.0,3.0,0.0,0.0,0.0,0.0,0.002271006813020439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Murillo,Murillo,New York Red Bulls,Above 200,MLS (USA),USA,/michael-murillo/profil/spieler/354482,/Players/280972/Show/Michael-Murillo,/Teams/1121/Show/USA-New-York-Red-Bulls,/new-york-red-bulls/startseite/verein/623,"Defender (Centre, Right)",183.0,73.0,Defender,Centre,2,1130000,13.937728190688524,2.634599421512393,Panama,2473,Small,32.973333333333336,21-23,143.0,18.0,20.428571428571427,Michael+Murillo+New+York+Red+Bulls,705000.0,-0.03984520381428738,0.0,1.4,1.9,2.3,0.1,2.5,1.4,0.3,0.0,New York Red Bulls,0.9,1.5,1.0,0.0,1.4,1.6,New York Red Bulls,New York Red Bulls,620.0,0.0,2.0,1.0,0.0,0.5,65.8,2.4,1.0,6.88,2019,0.0,0.0032258064516129032,0.0016129032258064516,0.0,0.0016129032258064516,1.5,2.533333333333333,1.9666666666666668,0.16666666666666666,1.8,0.5,0.06666666666666668,0.0,0.6,1.0666666666666669,1.0333333333333334,0.0,0.9666666666666668,1.1666666666666667,0.8666666666666667,78.03333333333332,1.3666666666666665,6.593333333333334,4019.0,3.0,3.0,8.0,1.0,2.0,0.0007464543418760884,0.0007464543418760884,0.0019905449116695696,0.0002488181139586962,0.0004976362279173924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Muyl,Muyl,New York Red Bulls,Above 200,MLS (USA),USA,/alex-muyl/profil/spieler/413690,/Players/315274/Show/Alex-Muyl,/Teams/1121/Show/USA-New-York-Red-Bulls,/new-york-red-bulls/startseite/verein/623,"Midfielder (Centre, Left, Right)",180.0,79.0,Midfielder,Centre,3,720000,13.422467969854667,2.5969300170092384,United States,0,No agent,0.0,21-23,17.0,2.0,2.4285714285714284,Alex+Muyl+New+York+Red+Bulls,66600.0,-0.2234389316105135,0.0,0.8,2.1,1.8,0.1,1.4,1.6,0.1,0.0,New York Red Bulls,0.8,0.9,1.6,0.3,1.0,1.3,New York Red Bulls,New York Red Bulls,497.0,2.0,0.0,2.0,0.0,0.9,68.9,1.3,1.0,6.89,2019,0.004024144869215292,0.0,0.004024144869215292,0.0,0.002012072434607646,0.6666666666666666,1.7666666666666666,1.3333333333333333,0.0,0.43333333333333335,0.7999999999999999,0.06666666666666668,0.0,0.6333333333333333,0.5,1.2,0.3333333333333333,1.6333333333333335,1.9,1.1,73.56666666666666,1.0333333333333332,6.6800000000000015,5298.0,9.0,11.0,15.0,0.0,2.0,0.0016987542468856172,0.0020762551906379767,0.002831257078142695,0.0,0.00037750094375235937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alejandro Romero Gamarra,Gamarra,New York Red Bulls,Above 200,MLS (USA),USA,/alejandro-romero-gamarra/profil/spieler/355817,/Players/302991/Show/Alejandro-Romero-Gamarra,/Teams/1121/Show/USA-New-York-Red-Bulls,/new-york-red-bulls/startseite/verein/623,"Attacking Midfielder (Centre, Left, Right)",171.0,67.0,Midfielder,Centre,3,4050000,15.21422743908272,2.7222310057917984,Paraguay,143,No agent,3.9722222222222214,24-26,174.0,23.0,21.75,Alejandro+Romero+Gamarra+New+York+Red+Bulls,117000.0,-0.2089446899423904,0.0,0.2,1.2,0.4,0.0,0.0,1.6,0.0,0.0,New York Red Bulls,1.2,1.0,0.2,0.0,0.6,1.6,New York Red Bulls,New York Red Bulls,375.0,0.0,1.0,0.0,1.0,0.4,73.7,0.0,0.0,6.32,2019,0.0,0.0026666666666666666,0.0,0.0026666666666666666,0.0,0.575,1.275,0.525,0.0,0.275,1.15,0.05,0.0,1.625,1.025,0.45,0.15,1.025,1.35,1.325,74.92500000000003,0.30000000000000004,6.8275000000000015,6488.0,10.0,19.0,11.0,0.0,3.0,0.0015413070283600491,0.0029284833538840943,0.0016954377311960544,0.0,0.00046239210850801486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Duncan,Duncan,New York Red Bulls,Above 200,MLS (USA),USA,/kyle-duncan/profil/spieler/349699,/Players/354267/Show/Kyle-Duncan,/Teams/1121/Show/USA-New-York-Red-Bulls,/new-york-red-bulls/startseite/verein/623,Defender (Right),178.0,68.0,Defender,Right,1,135000,11.813030057420569,2.469203164398985,United States,167,No agent,6.958333333333332,21-23,325.0,39.0,65.0,Kyle+Duncan+New+York+Red+Bulls,5640000.0,1.3793826261894344,0.0,4.0,4.0,0.0,0.8,1.0,1.0,0.0,0.0,New York Red Bulls,0.8,3.3,2.3,0.3,0.8,2.8,New York Red Bulls,New York Red Bulls,334.0,0.0,0.0,1.0,0.0,0.3,60.7,1.3,0.0,7.56,2019,0.0,0.0,0.002994011976047905,0.0,0.0,2.8,3.5,1.0,0.3,2.0,0.5,0.3,0.0,1.0,1.8,0.8,0.0,3.8,2.5,0.3,68.1,1.8,7.27,353.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0028328611898017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Robles,Robles,New York Red Bulls,Above 200,MLS (USA),USA,/luis-robles/profil/spieler/47289,/Players/36141/Show/Luis-Robles,/Teams/1121/Show/USA-New-York-Red-Bulls,/new-york-red-bulls/startseite/verein/623,Goalkeeper,186.0,82.0,Goalkeeper,None,1,1350000,13.710150042306447,2.6181364375191847,United States,225,Small,9.375,Plus_35,53.0,8.0,2.7894736842105257,Luis+Robles+New+York+Red+Bulls,561000.0,-0.08125732286606771,0.0,0.1,0.0,0.0,0.0,1.1,0.1,0.0,0.0,New York Red Bulls,0.0,0.0,0.2,0.0,0.0,0.2,New York Red Bulls,New York Red Bulls,900.0,0.0,0.0,2.0,0.0,0.0,45.1,0.3,0.0,6.4,2019,0.0,0.0,0.0022222222222222227,0.0,0.0,0.08333333333333333,0.05000000000000001,0.0,0.0,1.05,0.016666666666666666,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.03333333333333333,0.0,54.08333333333334,0.35000000000000003,6.75,19920.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0007530120481927711,0.0,0.000251004016064257,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Tim Parker,Parker,New York Red Bulls,Above 200,MLS (USA),USA,/tim-parker/profil/spieler/354737,/Players/274961/Show/Tim-Parker,/Teams/1121/Show/USA-New-York-Red-Bulls,/new-york-red-bulls/startseite/verein/623,"Defender (Centre, Right)",188.0,88.0,Defender,Centre,2,1350000,14.115615150414612,2.647281642081681,United States,119,No agent,4.958333333333333,24-26,174.0,23.0,17.4,Tim+Parker+New+York+Red+Bulls,52450.0,-0.2275082474756711,0.0,0.8,0.8,0.5,0.4,4.0,0.2,0.5,1.0,New York Red Bulls,0.1,0.1,0.4,0.0,0.3,0.4,New York Red Bulls,New York Red Bulls,862.0,0.0,0.0,3.0,0.0,0.6,73.5,2.3,0.0,6.45,2019,0.0,0.0,0.0034802784222737818,0.0,0.0,1.85,1.125,0.7500000000000001,0.675,4.7,0.225,0.65,0.0,0.125,0.125,0.45,0.0,0.1,0.275,0.45,77.0,2.6,6.8425,10113.0,3.0,4.0,13.0,0.0,3.0,0.0002966478789676654,0.0003955305052902205,0.0012854741421932164,0.0,0.0002966478789676654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tom Barlow,Barlow,New York Red Bulls,Above 200,MLS (USA),USA,/tom-barlow/profil/spieler/509916,/Players/374366/Show/Tom-Barlow,/Teams/1121/Show/USA-New-York-Red-Bulls,/new-york-red-bulls/startseite/verein/623,Forward,188.0,84.0,Forward,None,1,135000,11.813030057420569,2.469203164398985,United States,0,Medium,0.0,21-23,143.0,18.0,20.428571428571427,Tom+Barlow+New+York+Red+Bulls,1380000.0,0.1542741042409329,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,New York Red Bulls,0.0,0.0,0.0,1.0,0.0,5.0,New York Red Bulls,New York Red Bulls,74.0,0.0,0.0,0.0,0.0,0.0,46.7,3.0,0.0,6.02,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gonzalo Escalante,Escalante,Eibar,Top 100,La Liga (SPA),SPA,/gonzalo-escalante/profil/spieler/266795,/Players/127764/Show/Gonzalo-Escalante,/Teams/824/Show/Spain-Eibar,/sd-eibar/startseite/verein/1533,Defensive Midfielder (C),182.0,76.0,Defensive Midfielder,None,1,4500000,15.096444403426338,2.7144592461217063,Argentina,0,No agent,0.0,24-26,54.0,6.0,5.4,Gonzalo+Escalante+Eibar,189000.0,-0.18823863041650024,0.0,0.6,1.6,1.0,0.1,0.6,0.9,0.1,0.0,Eibar,0.3,0.7,0.6,0.0,0.6,0.8,Eibar,Eibar,1694.0,4.0,1.0,5.0,0.0,0.7,78.2,1.3,0.0,6.59,2018/2019,0.002361275088547816,0.0005903187721369539,0.0029515938606847697,0.0,0.0,1.7,2.5,1.6666666666666667,0.0,0.8333333333333334,1.0666666666666669,0.20000000000000004,0.0,0.3666666666666667,0.6,0.7333333333333334,0.03333333333333333,0.8333333333333334,0.9333333333333332,0.8000000000000002,74.46666666666668,1.7333333333333334,6.7333333333333325,6412.0,6.0,2.0,28.0,1.0,3.0,0.0009357454772301934,0.00031191515907673113,0.004366812227074236,0.00015595757953836556,0.0004678727386150967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles,Charles,Eibar,Top 100,La Liga (SPA),SPA,/charles/profil/spieler/154059,/Players/102157/Show/Charles,/Teams/824/Show/Spain-Eibar,/sd-eibar/startseite/verein/1533,Forward,179.0,76.0,Forward,None,1,2700000,14.403297222866392,2.667457154181619,Brazil,0,Small,0.0,Plus_35,181.0,23.0,9.526315789473683,Charles+Eibar,1800000.0,0.2750594514752922,0.0,0.1,0.2,1.0,0.1,0.4,0.3,0.0,0.0,Eibar,0.4,0.0,0.9,0.4,0.5,1.0,Eibar,Eibar,1620.0,14.0,1.0,4.0,0.0,1.8,69.0,3.3,3.0,6.71,2018/2019,0.008641975308641973,0.0006172839506172839,0.0024691358024691358,0.0,0.001851851851851852,0.24,0.4,1.32,0.0,0.68,0.26,0.08,0.2,0.72,0.14,1.2600000000000002,0.62,0.8,1.24,1.7799999999999998,67.68,2.78,6.703999999999999,9181.0,38.0,9.0,32.0,2.0,9.0,0.004138982681625095,0.0009802853719638382,0.003485459100315869,0.00021784119376974185,0.0009802853719638382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Marc Cucurella,Cucurella,Eibar,Top 100,La Liga (SPA),SPA,/marc-cucurella/profil/spieler/284857,/Players/363496/Show/Marc-Cucurella,/Teams/824/Show/Spain-Eibar,/sd-eibar/startseite/verein/1533,Midfielder (Left),175.0,67.0,Midfielder,Left,1,9000000,16.012735135300492,2.7733843515990637,Spain,415,Medium,46.11111111111111,Sub_20,85.0,1.0,21.25,Marc+Cucurella+Eibar,116000.0,-0.20923227410247225,0.0,0.6,1.6,1.3,0.1,0.6,0.4,0.1,0.0,Eibar,1.0,0.5,0.4,0.2,0.8,1.5,Eibar,Eibar,2176.0,0.0,2.0,5.0,0.0,0.7,78.7,1.3,0.0,6.56,2018/2019,0.0,0.0009191176470588236,0.002297794117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
